일시,광진구,동대문구,성동구,중랑구,sunday,mon_1,mon_2,mon_3,mon_4,mon_5,mon_6,mon_7,mon_8,mon_9,mon_10,mon_11,mon_12
20181203,306352,250084,235920,191856,0,0,0,0,0,0,0,0,0,0,0,0,1
20181204,320916,267532,246984,198518,0,0,0,0,0,0,0,0,0,0,0,0,1
20181205,322154,269658,252466,199356,0,0,0,0,0,0,0,0,0,0,0,0,1
20181206,329962,276088,250422,200602,0,0,0,0,0,0,0,0,0,0,0,0,1
20181207,335090,270348,254032,198266,0,0,0,0,0,0,0,0,0,0,0,0,1
20181208,267052,214794,167778,143742,0,0,0,0,0,0,0,0,0,0,0,0,1
20181209,188346,156186,113820,101836,1,0,0,0,0,0,0,0,0,0,0,0,1
20181210,311898,262024,237920,194868,0,0,0,0,0,0,0,0,0,0,0,0,1
20181211,320966,267854,246224,196670,0,0,0,0,0,0,0,0,0,0,0,0,1
20181212,326416,273390,251068,199904,0,0,0,0,0,0,0,0,0,0,0,0,1
20181213,335208,269834,254970,201808,0,0,0,0,0,0,0,0,0,0,0,0,1
20181214,345514,282764,258586,202756,0,0,0,0,0,0,0,0,0,0,0,0,1
20181215,282214,244586,173078,157016,0,0,0,0,0,0,0,0,0,0,0,0,1
20181216,202672,172184,115136,109724,1,0,0,0,0,0,0,0,0,0,0,0,1
20181217,315132,270730,243466,191592,0,0,0,0,0,0,0,0,0,0,0,0,1
20181218,327060,273658,253184,194498,0,0,0,0,0,0,0,0,0,0,0,0,1
20181219,333262,275738,256634,195170,0,0,0,0,0,0,0,0,0,0,0,0,1
20181220,356802,292558,273512,204232,0,0,0,0,0,0,0,0,0,0,0,0,1
20181221,364880,296452,269214,201718,0,0,0,0,0,0,0,0,0,0,0,0,1
20181222,294072,245636,180534,156770,0,0,0,0,0,0,0,0,0,0,0,0,1
20181223,221312,180900,120662,110304,1,0,0,0,0,0,0,0,0,0,0,0,1
20181224,332996,269624,236660,185284,0,0,0,0,0,0,0,0,0,0,0,0,1
20181225,231274,184080,130532,113522,0,0,0,0,0,0,0,0,0,0,0,0,1
20181226,328184,275494,248570,190034,0,0,0,0,0,0,0,0,0,0,0,0,1
20181227,316000,251490,240316,183582,0,0,0,0,0,0,0,0,0,0,0,0,1
20181228,323120,259124,242782,186412,0,0,0,0,0,0,0,0,0,0,0,0,1
20181229,250776,209290,149412,133176,0,0,0,0,0,0,0,0,0,0,0,0,1
20181230,193380,159674,107508,99156,1,0,0,0,0,0,0,0,0,0,0,0,1
20181231,297668,256128,205226,171862,0,0,0,0,0,0,0,0,0,0,0,0,1
20190101,166754,125202,83116,76644,0,1,0,0,0,0,0,0,0,0,0,0,0
20190102,300586,252464,227038,177832,0,1,0,0,0,0,0,0,0,0,0,0,0
20190103,312072,262066,237968,183722,0,1,0,0,0,0,0,0,0,0,0,0,0
20190104,326526,274626,245578,188826,0,1,0,0,0,0,0,0,0,0,0,0,0
20190105,263804,220782,157194,139908,0,1,0,0,0,0,0,0,0,0,0,0,0
20190106,196244,166004,109452,101966,1,1,0,0,0,0,0,0,0,0,0,0,0
20190107,305592,263366,235456,184574,0,1,0,0,0,0,0,0,0,0,0,0,0
20190108,310968,262820,238798,183888,0,1,0,0,0,0,0,0,0,0,0,0,0
20190109,309432,252830,237164,181772,0,1,0,0,0,0,0,0,0,0,0,0,0
20190110,315228,265724,241734,185514,0,1,0,0,0,0,0,0,0,0,0,0,0
20190111,328082,280046,247708,191974,0,1,0,0,0,0,0,0,0,0,0,0,0
20190112,269398,231420,161006,145844,0,1,0,0,0,0,0,0,0,0,0,0,0
20190113,199204,169470,108714,104826,1,1,0,0,0,0,0,0,0,0,0,0,0
20190114,301126,253856,226196,180736,0,1,0,0,0,0,0,0,0,0,0,0,0
20190115,308558,259262,236624,183560,0,1,0,0,0,0,0,0,0,0,0,0,0
20190116,309080,260034,238538,183216,0,1,0,0,0,0,0,0,0,0,0,0,0
20190117,315576,273390,241250,186482,0,1,0,0,0,0,0,0,0,0,0,0,0
20190118,326288,283944,248260,190954,0,1,0,0,0,0,0,0,0,0,0,0,0
20190119,270456,232682,163090,144808,0,1,0,0,0,0,0,0,0,0,0,0,0
20190120,201906,172398,111896,106544,1,1,0,0,0,0,0,0,0,0,0,0,0
20190121,303132,261540,231926,181846,0,1,0,0,0,0,0,0,0,0,0,0,0
20190122,310550,274150,240086,185000,0,1,0,0,0,0,0,0,0,0,0,0,0
20190123,315020,275060,242538,186386,0,1,0,0,0,0,0,0,0,0,0,0,0
20190124,318912,276078,244284,186624,0,1,0,0,0,0,0,0,0,0,0,0,0
20190125,329954,288892,251790,192370,0,1,0,0,0,0,0,0,0,0,0,0,0
20190126,272924,237946,170048,145260,0,1,0,0,0,0,0,0,0,0,0,0,0
20190127,202184,179792,114350,104972,1,1,0,0,0,0,0,0,0,0,0,0,0
20190128,305068,274256,235744,184948,0,1,0,0,0,0,0,0,0,0,0,0,0
20190129,312166,277852,241514,185958,0,1,0,0,0,0,0,0,0,0,0,0,0
20190130,316704,282448,246416,189124,0,1,0,0,0,0,0,0,0,0,0,0,0
20190131,315384,276818,241844,185876,0,1,0,0,0,0,0,0,0,0,0,0,0
20190201,318020,281614,238740,188100,0,0,1,0,0,0,0,0,0,0,0,0,0
20190202,224364,214448,130652,124770,0,0,1,0,0,0,0,0,0,0,0,0,0
20190203,146326,131420,83402,83078,1,0,1,0,0,0,0,0,0,0,0,0,0
20190204,118146,119890,66978,72938,0,0,1,0,0,0,0,0,0,0,0,0,0
20190205,106362,100042,58376,75850,0,0,1,0,0,0,0,0,0,0,0,0,0
20190206,156778,129580,85354,87532,0,0,1,0,0,0,0,0,0,0,0,0,0
20190207,290720,241912,219698,174102,0,0,1,0,0,0,0,0,0,0,0,0,0
20190208,315936,256080,238640,183730,0,0,1,0,0,0,0,0,0,0,0,0,0
20190209,257216,215476,154730,138104,0,0,1,0,0,0,0,0,0,0,0,0,0
20190210,193388,157348,106268,102182,1,0,1,0,0,0,0,0,0,0,0,0,0
20190211,311184,263292,236606,186370,0,0,1,0,0,0,0,0,0,0,0,0,0
20190212,318868,266786,244662,188808,0,0,1,0,0,0,0,0,0,0,0,0,0
20190213,323094,268260,247576,189674,0,0,1,0,0,0,0,0,0,0,0,0,0
20190214,327870,271800,251114,192922,0,0,1,0,0,0,0,0,0,0,0,0,0
20190215,333670,277462,257276,195566,0,0,1,0,0,0,0,0,0,0,0,0,0
20190216,303410,239186,180914,152352,0,0,1,0,0,0,0,0,0,0,0,0,0
20190217,213028,177230,121148,110648,1,0,1,0,0,0,0,0,0,0,0,0,0
20190218,312900,264762,240166,187884,0,0,1,0,0,0,0,0,0,0,0,0,0
20190219,313668,251108,243774,188622,0,0,1,0,0,0,0,0,0,0,0,0,0
20190220,324514,271218,250758,192146,0,0,1,0,0,0,0,0,0,0,0,0,0
20190221,327714,273324,253640,193336,0,0,1,0,0,0,0,0,0,0,0,0,0
20190222,352502,286704,259988,198384,0,0,1,0,0,0,0,0,0,0,0,0,0
20190223,291634,246464,189344,158198,0,0,1,0,0,0,0,0,0,0,0,0,0
20190224,223764,182178,128486,114370,1,0,1,0,0,0,0,0,0,0,0,0,0
20190225,317992,270680,244198,191892,0,0,1,0,0,0,0,0,0,0,0,0,0
20190226,328178,272178,254676,193032,0,0,1,0,0,0,0,0,0,0,0,0,0
20190227,326486,274686,252922,195458,0,0,1,0,0,0,0,0,0,0,0,0,0
20190228,336288,280182,255940,198126,0,0,1,0,0,0,0,0,0,0,0,0,0
20190301,252802,216178,155168,131638,0,0,0,1,0,0,0,0,0,0,0,0,0
20190302,261738,221244,154128,137714,0,0,0,1,0,0,0,0,0,0,0,0,0
20190303,210232,173300,121528,110334,1,0,0,1,0,0,0,0,0,0,0,0,0
20190304,323892,265594,250088,200038,0,0,0,1,0,0,0,0,0,0,0,0,0
20190305,325214,265490,250148,200182,0,0,0,1,0,0,0,0,0,0,0,0,0
20190306,328342,268960,255586,199794,0,0,0,1,0,0,0,0,0,0,0,0,0
20190307,341062,280488,261324,203514,0,0,0,1,0,0,0,0,0,0,0,0,0
20190308,353928,294856,270376,207224,0,0,0,1,0,0,0,0,0,0,0,0,0
20190309,306506,246340,189332,158194,0,0,0,1,0,0,0,0,0,0,0,0,0
20190310,224258,175550,125320,112176,1,0,0,1,0,0,0,0,0,0,0,0,0
20190311,326338,274440,250082,202350,0,0,0,1,0,0,0,0,0,0,0,0,0
20190312,326874,267764,253196,201704,0,0,0,1,0,0,0,0,0,0,0,0,0
20190313,331888,272910,258002,203012,0,0,0,1,0,0,0,0,0,0,0,0,0
20190314,338914,279124,259358,204292,0,0,0,1,0,0,0,0,0,0,0,0,0
20190315,345004,287786,266584,204910,0,0,0,1,0,0,0,0,0,0,0,0,0
20190316,299182,242274,185874,155986,0,0,0,1,0,0,0,0,0,0,0,0,0
20190317,242430,194562,142774,118182,1,0,0,1,0,0,0,0,0,0,0,0,0
20190318,326874,274446,250646,201152,0,0,0,1,0,0,0,0,0,0,0,0,0
20190319,336620,277344,256648,204154,0,0,0,1,0,0,0,0,0,0,0,0,0
20190320,322604,269408,253506,199276,0,0,0,1,0,0,0,0,0,0,0,0,0
20190321,333104,275258,258016,202126,0,0,0,1,0,0,0,0,0,0,0,0,0
20190322,352670,291812,269388,207534,0,0,0,1,0,0,0,0,0,0,0,0,0
20190323,288430,228426,182124,150698,0,0,0,1,0,0,0,0,0,0,0,0,0
20190324,228580,178196,129256,114170,1,0,0,1,0,0,0,0,0,0,0,0,0
20190325,321790,271036,249298,200684,0,0,0,1,0,0,0,0,0,0,0,0,0
20190326,335534,276246,255322,204370,0,0,0,1,0,0,0,0,0,0,0,0,0
20190327,334298,274204,256460,202716,0,0,0,1,0,0,0,0,0,0,0,0,0
20190328,338378,280028,259114,204422,0,0,0,1,0,0,0,0,0,0,0,0,0
20190329,356756,293288,270988,208856,0,0,0,1,0,0,0,0,0,0,0,0,0
20190330,270330,223364,177928,146452,0,0,0,1,0,0,0,0,0,0,0,0,0
20190331,210720,171178,126438,111016,1,0,0,1,0,0,0,0,0,0,0,0,0
20190401,324124,269968,251120,199086,0,0,0,0,1,0,0,0,0,0,0,0,0
20190402,328904,273688,255288,201810,0,0,0,0,1,0,0,0,0,0,0,0,0
20190403,334218,275764,258102,202712,0,0,0,0,1,0,0,0,0,0,0,0,0
20190404,336728,276606,257746,203756,0,0,0,0,1,0,0,0,0,0,0,0,0
20190405,356796,286634,267632,206804,0,0,0,0,1,0,0,0,0,0,0,0,0
20190406,294476,226210,184218,150084,0,0,0,0,1,0,0,0,0,0,0,0,0
20190407,267346,181836,145410,120588,1,0,0,0,1,0,0,0,0,0,0,0,0
20190408,332266,272262,251928,202454,0,0,0,0,1,0,0,0,0,0,0,0,0
20190409,322112,264320,253632,200812,0,0,0,0,1,0,0,0,0,0,0,0,0
20190410,325326,262332,251530,200038,0,0,0,0,1,0,0,0,0,0,0,0,0
20190411,342000,282564,258266,207084,0,0,0,0,1,0,0,0,0,0,0,0,0
20190412,363210,292576,273942,209724,0,0,0,0,1,0,0,0,0,0,0,0,0
20190413,338952,244648,206102,163566,0,0,0,0,1,0,0,0,0,0,0,0,0
20190414,195232,158188,119522,103034,1,0,0,0,1,0,0,0,0,0,0,0,0
20190415,325594,271928,250834,201864,0,0,0,0,1,0,0,0,0,0,0,0,0
20190416,330632,274380,255648,204886,0,0,0,0,1,0,0,0,0,0,0,0,0
20190417,335426,276838,255792,203586,0,0,0,0,1,0,0,0,0,0,0,0,0
20190418,319272,269642,251292,202298,0,0,0,0,1,0,0,0,0,0,0,0,0
20190419,341710,284076,262436,205258,0,0,0,0,1,0,0,0,0,0,0,0,0
20190420,307268,239296,183246,156986,0,0,0,0,1,0,0,0,0,0,0,0,0
20190421,216258,174418,121142,113548,1,0,0,0,1,0,0,0,0,0,0,0,0
20190422,322074,271120,247710,199868,0,0,0,0,1,0,0,0,0,0,0,0,0
20190423,318586,268302,250674,200242,0,0,0,0,1,0,0,0,0,0,0,0,0
20190424,328290,272524,257736,202024,0,0,0,0,1,0,0,0,0,0,0,0,0
20190425,326232,267434,257896,199656,0,0,0,0,1,0,0,0,0,0,0,0,0
20190426,351290,281582,266876,206074,0,0,0,0,1,0,0,0,0,0,0,0,0
20190427,342166,250506,201906,163718,0,0,0,0,1,0,0,0,0,0,0,0,0
20190428,236042,180442,133832,115676,1,0,0,0,1,0,0,0,0,0,0,0,0
20190429,334096,274592,255210,202668,0,0,0,0,1,0,0,0,0,0,0,0,0
20190430,355516,283876,269160,212824,0,0,0,0,1,0,0,0,0,0,0,0,0
20190501,309162,233018,185686,154776,0,0,0,0,0,1,0,0,0,0,0,0,0
20190502,356850,281004,265234,207810,0,0,0,0,0,1,0,0,0,0,0,0,0
20190503,378284,296250,281406,213482,0,0,0,0,0,1,0,0,0,0,0,0,0
20190504,359204,245948,193586,158342,0,0,0,0,0,1,0,0,0,0,0,0,0
20190505,264454,183456,141514,122336,1,0,0,0,0,1,0,0,0,0,0,0,0
20190506,267882,193248,152424,126746,0,0,0,0,0,1,0,0,0,0,0,0,0
20190507,335558,273406,261160,203644,0,0,0,0,0,1,0,0,0,0,0,0,0
20190508,333408,273584,261762,206284,0,0,0,0,0,1,0,0,0,0,0,0,0
20190509,347462,276518,266122,207814,0,0,0,0,0,1,0,0,0,0,0,0,0
20190510,376078,289542,281914,214394,0,0,0,0,0,1,0,0,0,0,0,0,0
20190511,328190,245390,204238,164248,0,0,0,0,0,1,0,0,0,0,0,0,0
20190512,264490,183960,138342,121638,1,0,0,0,0,1,0,0,0,0,0,0,0
20190513,324540,267746,253254,201380,0,0,0,0,0,1,0,0,0,0,0,0,0
20190514,341006,275100,264330,207048,0,0,0,0,0,1,0,0,0,0,0,0,0
20190515,357830,279916,274688,208988,0,0,0,0,0,1,0,0,0,0,0,0,0
20190516,352780,275290,261364,206438,0,0,0,0,0,1,0,0,0,0,0,0,0
20190517,366698,286412,274362,211256,0,0,0,0,0,1,0,0,0,0,0,0,0
20190518,326242,240246,196618,161080,0,0,0,0,0,1,0,0,0,0,0,0,0
20190519,204586,157082,121056,108282,1,0,0,0,0,1,0,0,0,0,0,0,0
20190520,332008,272336,257736,203814,0,0,0,0,0,1,0,0,0,0,0,0,0
20190521,339006,273236,260784,208492,0,0,0,0,0,1,0,0,0,0,0,0,0
20190522,339006,274962,262270,208888,0,0,0,0,0,1,0,0,0,0,0,0,0
20190523,340980,277076,261500,209536,0,0,0,0,0,1,0,0,0,0,0,0,0
20190524,360812,286580,272682,219660,0,0,0,0,0,1,0,0,0,0,0,0,0
20190525,318368,239744,206444,180082,0,0,0,0,0,1,0,0,0,0,0,0,0
20190526,248748,178114,140272,133704,1,0,0,0,0,1,0,0,0,0,0,0,0
20190527,307162,247892,243488,194000,0,0,0,0,0,1,0,0,0,0,0,0,0
20190528,338360,276916,259468,207114,0,0,0,0,0,1,0,0,0,0,0,0,0
20190529,336474,276064,261820,205044,0,0,0,0,0,1,0,0,0,0,0,0,0
20190530,335110,274332,260366,204984,0,0,0,0,0,1,0,0,0,0,0,0,0
20190531,355406,288352,270314,208086,0,0,0,0,0,1,0,0,0,0,0,0,0
20190601,315290,240406,190508,158478,0,0,0,0,0,0,1,0,0,0,0,0,0
20190602,230064,176612,130900,116900,1,0,0,0,0,0,1,0,0,0,0,0,0
20190603,321014,267256,251210,200898,0,0,0,0,0,0,1,0,0,0,0,0,0
20190604,328858,268686,256906,202972,0,0,0,0,0,0,1,0,0,0,0,0,0
20190605,346488,280820,265534,208982,0,0,0,0,0,0,1,0,0,0,0,0,0
20190606,236168,188254,145138,122216,0,0,0,0,0,0,1,0,0,0,0,0,0
20190607,308964,256096,231402,185310,0,0,0,0,0,0,1,0,0,0,0,0,0
20190608,286202,230566,174180,150628,0,0,0,0,0,0,1,0,0,0,0,0,0
20190609,203970,164770,117898,106758,1,0,0,0,0,0,1,0,0,0,0,0,0
20190610,313828,261920,241608,193980,0,0,0,0,0,0,1,0,0,0,0,0,0
20190611,326458,269466,252296,202546,0,0,0,0,0,0,1,0,0,0,0,0,0
20190612,330036,269414,255886,201542,0,0,0,0,0,0,1,0,0,0,0,0,0
20190613,329962,271562,255474,204052,0,0,0,0,0,0,1,0,0,0,0,0,0
20190614,341338,281796,260780,203362,0,0,0,0,0,0,1,0,0,0,0,0,0
20190615,302618,235298,181264,156946,0,0,0,0,0,0,1,0,0,0,0,0,0
20190616,214148,170132,131426,111940,1,0,0,0,0,0,1,0,0,0,0,0,0
20190617,318810,264012,248358,198088,0,0,0,0,0,0,1,0,0,0,0,0,0
20190618,317412,260432,249378,195144,0,0,0,0,0,0,1,0,0,0,0,0,0
20190619,324628,266724,256636,198030,0,0,0,0,0,0,1,0,0,0,0,0,0
20190620,341474,275022,262672,203108,0,0,0,0,0,0,1,0,0,0,0,0,0
20190621,347166,282226,270708,203238,0,0,0,0,0,0,1,0,0,0,0,0,0
20190622,310494,238964,202888,155686,0,0,0,0,0,0,1,0,0,0,0,0,0
20190623,232066,174554,134450,112400,1,0,0,0,0,0,1,0,0,0,0,0,0
20190624,322970,264558,251238,191324,0,0,0,0,0,0,1,0,0,0,0,0,0
20190625,330606,267970,257932,194372,0,0,0,0,0,0,1,0,0,0,0,0,0
20190626,326372,270600,255596,193878,0,0,0,0,0,0,1,0,0,0,0,0,0
20190627,321454,265690,253964,191500,0,0,0,0,0,0,1,0,0,0,0,0,0
20190628,335894,280458,263150,198236,0,0,0,0,0,0,1,0,0,0,0,0,0
20190629,267304,221404,175400,143956,0,0,0,0,0,0,1,0,0,0,0,0,0
20190630,215040,168462,127960,110864,1,0,0,0,0,0,1,0,0,0,0,0,0
20190701,314406,262076,244294,189722,0,0,0,0,0,0,0,1,0,0,0,0,0
20190702,322518,264510,255428,192542,0,0,0,0,0,0,0,1,0,0,0,0,0
20190703,324336,265760,256886,194218,0,0,0,0,0,0,0,1,0,0,0,0,0
20190704,328948,265386,256132,193528,0,0,0,0,0,0,0,1,0,0,0,0,0
20190705,340322,275436,264666,197976,0,0,0,0,0,0,0,1,0,0,0,0,0
20190706,289874,218888,174002,146588,0,0,0,0,0,0,0,1,0,0,0,0,0
20190707,215794,167164,123056,111474,1,0,0,0,0,0,0,1,0,0,0,0,0
20190708,315864,260970,242862,189516,0,0,0,0,0,0,0,1,0,0,0,0,0
20190709,329650,265818,255678,193220,0,0,0,0,0,0,0,1,0,0,0,0,0
20190710,320508,267034,254950,190634,0,0,0,0,0,0,0,1,0,0,0,0,0
20190711,320966,266984,251376,189406,0,0,0,0,0,0,0,1,0,0,0,0,0
20190712,345152,281250,264734,199246,0,0,0,0,0,0,0,1,0,0,0,0,0
20190713,283556,224876,174374,147114,0,0,0,0,0,0,0,1,0,0,0,0,0
20190714,215316,169088,123776,110054,1,0,0,0,0,0,0,1,0,0,0,0,0
20190715,302264,251726,241452,182808,0,0,0,0,0,0,0,1,0,0,0,0,0
20190716,319610,260052,251078,189062,0,0,0,0,0,0,0,1,0,0,0,0,0
20190717,322142,264662,254518,190330,0,0,0,0,0,0,0,1,0,0,0,0,0
20190718,324298,265626,252784,190650,0,0,0,0,0,0,0,1,0,0,0,0,0
20190719,338280,275598,265968,196126,0,0,0,0,0,0,0,1,0,0,0,0,0
20190720,280190,213158,166656,139432,0,0,0,0,0,0,0,1,0,0,0,0,0
20190721,199184,157800,117518,103348,1,0,0,0,0,0,0,1,0,0,0,0,0
20190722,311232,258656,245106,184992,0,0,0,0,0,0,0,1,0,0,0,0,0
20190723,313064,255174,249300,185772,0,0,0,0,0,0,0,1,0,0,0,0,0
20190724,309580,254450,246716,183136,0,0,0,0,0,0,0,1,0,0,0,0,0
20190725,305936,250910,244060,182442,0,0,0,0,0,0,0,1,0,0,0,0,0
20190726,304570,242424,239678,178886,0,0,0,0,0,0,0,1,0,0,0,0,0
20190727,253904,211122,163464,140038,0,0,0,0,0,0,0,1,0,0,0,0,0
20190728,179690,141012,103052,94200,1,0,0,0,0,0,0,1,0,0,0,0,0
20190729,302188,253184,233740,177796,0,0,0,0,0,0,0,1,0,0,0,0,0
20190730,303690,249244,238056,178956,0,0,0,0,0,0,0,1,0,0,0,0,0
20190731,290786,234810,227534,169760,0,0,0,0,0,0,0,1,0,0,0,0,0
20190801,303424,244008,230912,174376,0,0,0,0,0,0,0,0,1,0,0,0,0
20190802,309678,251940,233544,176078,0,0,0,0,0,0,0,0,1,0,0,0,0
20190803,240134,197202,148008,128252,0,0,0,0,0,0,0,0,1,0,0,0,0
20190804,184754,155044,111186,99148,1,0,0,0,0,0,0,0,1,0,0,0,0
20190805,289054,232764,223328,171592,0,0,0,0,0,0,0,0,1,0,0,0,0
20190806,299454,238874,229852,175364,0,0,0,0,0,0,0,0,1,0,0,0,0
20190807,300216,240750,231508,176282,0,0,0,0,0,0,0,0,1,0,0,0,0
20190808,310952,248274,238596,180884,0,0,0,0,0,0,0,0,1,0,0,0,0
20190809,319794,258916,244928,186028,0,0,0,0,0,0,0,0,1,0,0,0,0
20190810,254322,204582,161304,134686,0,0,0,0,0,0,0,0,1,0,0,0,0
20190811,196774,158826,112650,102076,1,0,0,0,0,0,0,0,1,0,0,0,0
20190812,284216,233666,224540,172650,0,0,0,0,0,0,0,0,1,0,0,0,0
20190813,308224,251932,242760,181432,0,0,0,0,0,0,0,0,1,0,0,0,0
20190814,318376,255294,248426,185604,0,0,0,0,0,0,0,0,1,0,0,0,0
20190815,198418,166334,127204,106822,0,0,0,0,0,0,0,0,1,0,0,0,0
20190816,302164,252410,228508,176022,0,0,0,0,0,0,0,0,1,0,0,0,0
20190817,255612,212666,157878,135154,0,0,0,0,0,0,0,0,1,0,0,0,0
20190818,208182,165268,120386,106408,1,0,0,0,0,0,0,0,1,0,0,0,0
20190819,306934,256442,238592,182904,0,0,0,0,0,0,0,0,1,0,0,0,0
20190820,317706,260584,246758,187704,0,0,0,0,0,0,0,0,1,0,0,0,0
20190821,313540,263572,251554,187020,0,0,0,0,0,0,0,0,1,0,0,0,0
20190822,320060,261720,248908,188210,0,0,0,0,0,0,0,0,1,0,0,0,0
20190823,336260,279226,258248,195392,0,0,0,0,0,0,0,0,1,0,0,0,0
20190824,292524,230342,184102,148554,0,0,0,0,0,0,0,0,1,0,0,0,0
20190825,217486,170580,121520,109730,1,0,0,0,0,0,0,0,1,0,0,0,0
20190826,313182,263600,242744,192176,0,0,0,0,0,0,0,0,1,0,0,0,0
20190827,314982,266022,247906,192898,0,0,0,0,0,0,0,0,1,0,0,0,0
20190828,323776,270366,253428,195916,0,0,0,0,0,0,0,0,1,0,0,0,0
20190829,310026,259120,245012,189920,0,0,0,0,0,0,0,0,1,0,0,0,0
20190830,340742,284724,265190,200370,0,0,0,0,0,0,0,0,1,0,0,0,0
20190831,302180,234702,183316,150290,0,0,0,0,0,0,0,0,1,0,0,0,0
20190901,224914,173972,128646,110414,1,0,0,0,0,0,0,0,0,1,0,0,0
20190902,324412,272932,250756,198224,0,0,0,0,0,0,0,0,0,1,0,0,0
20190903,325442,280922,257588,202122,0,0,0,0,0,0,0,0,0,1,0,0,0
20190904,315408,259888,253540,195026,0,0,0,0,0,0,0,0,0,1,0,0,0
20190905,312870,264048,251952,193986,0,0,0,0,0,0,0,0,0,1,0,0,0
20190906,338162,289798,265004,202916,0,0,0,0,0,0,0,0,0,1,0,0,0
20190907,186680,164966,119712,109324,0,0,0,0,0,0,0,0,0,1,0,0,0
20190908,212096,181838,121380,108296,1,0,0,0,0,0,0,0,0,1,0,0,0
20190909,321708,286734,253372,203660,0,0,0,0,0,0,0,0,0,1,0,0,0
20190910,316842,271858,257952,197418,0,0,0,0,0,0,0,0,0,1,0,0,0
20190911,334408,291572,252176,204064,0,0,0,0,0,0,0,0,0,1,0,0,0
20190912,151074,137260,90208,87934,0,0,0,0,0,0,0,0,0,1,0,0,0
20190913,135690,108138,73786,82740,0,0,0,0,0,0,0,0,0,1,0,0,0
20190914,172406,138838,95788,93262,0,0,0,0,0,0,0,0,0,1,0,0,0
20190915,196258,152442,108126,101756,1,0,0,0,0,0,0,0,0,1,0,0,0
20190916,310924,254034,242118,194454,0,0,0,0,0,0,0,0,0,1,0,0,0
20190917,327574,266378,259064,202826,0,0,0,0,0,0,0,0,0,1,0,0,0
