일시,광진구,동대문구,성동구,중랑구,sunday,mon_1,mon_2,mon_3,mon_4,mon_5,mon_6,mon_7,mon_8,mon_9,mon_10,mon_11,mon_12
20190918,334030,270196,261332,202978,0,0,0,0,0,0,0,0,0,1,0,0,0
20190919,337742,271620,263466,203308,0,0,0,0,0,0,0,0,0,1,0,0,0
20190920,357682,284388,274170,207614,0,0,0,0,0,0,0,0,0,1,0,0,0
20190921,305448,235858,198420,156132,0,0,0,0,0,0,0,0,0,1,0,0,0
20190922,192060,153904,112486,101098,1,0,0,0,0,0,0,0,0,1,0,0,0
20190923,327098,266700,253966,200806,0,0,0,0,0,0,0,0,0,1,0,0,0
20190924,335904,270638,264792,203040,0,0,0,0,0,0,0,0,0,1,0,0,0
20190925,337130,275036,267190,204456,0,0,0,0,0,0,0,0,0,1,0,0,0
20190926,336642,275042,264358,203642,0,0,0,0,0,0,0,0,0,1,0,0,0
20190927,353324,286254,273880,208000,0,0,0,0,0,0,0,0,0,1,0,0,0
20190928,320342,240812,204564,161638,0,0,0,0,0,0,0,0,0,1,0,0,0
20190929,235102,176422,138500,116690,1,0,0,0,0,0,0,0,0,1,0,0,0
20190930,323562,267620,252980,201286,0,0,0,0,0,0,0,0,0,1,0,0,0
20191001,325368,268694,259272,202024,0,0,0,0,0,0,0,0,0,0,1,0,0
20191002,328494,266478,266104,202328,0,0,0,0,0,0,0,0,0,0,1,0,0
20191003,241872,200194,154562,122274,0,0,0,0,0,0,0,0,0,0,1,0,0
20191004,347954,272798,253248,198352,0,0,0,0,0,0,0,0,0,0,1,0,0
20191005,301342,240698,194452,159598,0,0,0,0,0,0,0,0,0,0,1,0,0
20191006,227508,177702,129462,117940,1,0,0,0,0,0,0,0,0,0,1,0,0
20191007,300684,244426,239554,190972,0,0,0,0,0,0,0,0,0,0,1,0,0
20191008,343942,279722,268152,207342,0,0,0,0,0,0,0,0,0,0,1,0,0
20191009,262012,210486,162438,130442,0,0,0,0,0,0,0,0,0,0,1,0,0
20191010,324330,270294,255386,200846,0,0,0,0,0,0,0,0,0,0,1,0,0
20191011,344932,280816,268550,207932,0,0,0,0,0,0,0,0,0,0,1,0,0
20191012,303690,230322,201004,160562,0,0,0,0,0,0,0,0,0,0,1,0,0
20191013,233872,171890,134506,118172,1,0,0,0,0,0,0,0,0,0,1,0,0
20191014,322028,264200,251958,199190,0,0,0,0,0,0,0,0,0,0,1,0,0
20191015,325848,269808,260558,203920,0,0,0,0,0,0,0,0,0,0,1,0,0
20191016,320870,269034,257988,199370,0,0,0,0,0,0,0,0,0,0,1,0,0
20191017,326186,271094,256462,201496,0,0,0,0,0,0,0,0,0,0,1,0,0
20191018,342734,279934,266872,203906,0,0,0,0,0,0,0,0,0,0,1,0,0
20191019,307074,242532,197660,162392,0,0,0,0,0,0,0,0,0,0,1,0,0
20191020,225664,178668,135092,118218,1,0,0,0,0,0,0,0,0,0,1,0,0
20191021,313512,266364,250030,197806,0,0,0,0,0,0,0,0,0,0,1,0,0
20191022,321042,269226,257844,201128,0,0,0,0,0,0,0,0,0,0,1,0,0
20191023,320688,271158,257138,200528,0,0,0,0,0,0,0,0,0,0,1,0,0
20191024,328998,271678,261826,200814,0,0,0,0,0,0,0,0,0,0,1,0,0
20191025,357508,291148,275498,207334,0,0,0,0,0,0,0,0,0,0,1,0,0
20191026,318950,247920,208048,164722,0,0,0,0,0,0,0,0,0,0,1,0,0
20191027,238400,183894,142556,120334,1,0,0,0,0,0,0,0,0,0,1,0,0
20191028,321778,270850,255812,199984,0,0,0,0,0,0,0,0,0,0,1,0,0
20191029,324832,271416,260266,201534,0,0,0,0,0,0,0,0,0,0,1,0,0
20191030,327832,276526,264596,203492,0,0,0,0,0,0,0,0,0,0,1,0,0
20191031,330438,276664,262880,203214,0,0,0,0,0,0,0,0,0,0,1,0,0
20191101,346568,283852,270718,203618,0,0,0,0,0,0,0,0,0,0,0,1,0
20191102,294644,239142,195992,155770,0,0,0,0,0,0,0,0,0,0,0,1,0
20191103,231684,179520,138010,116358,1,0,0,0,0,0,0,0,0,0,0,1,0
20191104,318792,269636,255972,200258,0,0,0,0,0,0,0,0,0,0,0,1,0
20191105,327708,272928,263092,203534,0,0,0,0,0,0,0,0,0,0,0,1,0
20191106,329630,272398,266722,201920,0,0,0,0,0,0,0,0,0,0,0,1,0
20191107,330824,274868,266344,201858,0,0,0,0,0,0,0,0,0,0,0,1,0
20191108,345184,281854,276740,205520,0,0,0,0,0,0,0,0,0,0,0,1,0
20191109,294588,236862,201058,154708,0,0,0,0,0,0,0,0,0,0,0,1,0
20191110,216894,177626,131730,111562,1,0,0,0,0,0,0,0,0,0,0,1,0
20191111,314430,263040,250896,198052,0,0,0,0,0,0,0,0,0,0,0,1,0
20191112,321472,271056,259672,201632,0,0,0,0,0,0,0,0,0,0,0,1,0
20191113,319944,258754,258310,197340,0,0,0,0,0,0,0,0,0,0,0,1,0
20191114,325088,262302,258706,197950,0,0,0,0,0,0,0,0,0,0,0,1,0
20191115,331338,265984,259070,198138,0,0,0,0,0,0,0,0,0,0,0,1,0
20191116,314100,232604,192074,155734,0,0,0,0,0,0,0,0,0,0,0,1,0
20191117,193672,150322,118952,102224,1,0,0,0,0,0,0,0,0,0,0,1,0
20191118,316874,263056,252852,197294,0,0,0,0,0,0,0,0,0,0,0,1,0
20191119,320834,261950,257184,199366,0,0,0,0,0,0,0,0,0,0,0,1,0
20191120,325214,261430,258638,199106,0,0,0,0,0,0,0,0,0,0,0,1,0
20191121,327804,265512,262620,200890,0,0,0,0,0,0,0,0,0,0,0,1,0
20191122,341180,274052,271944,204524,0,0,0,0,0,0,0,0,0,0,0,1,0
20191123,298140,223936,195910,153920,0,0,0,0,0,0,0,0,0,0,0,1,0
20191124,206000,156212,134258,111204,1,0,0,0,0,0,0,0,0,0,0,1,0
20191125,315896,257180,251032,197652,0,0,0,0,0,0,0,0,0,0,0,1,0
20191126,327730,267876,259418,202536,0,0,0,0,0,0,0,0,0,0,0,1,0
20191127,329160,272246,263758,203380,0,0,0,0,0,0,0,0,0,0,0,1,0
20191128,328528,274116,264870,203016,0,0,0,0,0,0,0,0,0,0,0,1,0
20191129,342036,284408,275872,207072,0,0,0,0,0,0,0,0,0,0,0,1,0
20191130,286536,236452,190998,153414,0,0,0,0,0,0,0,0,0,0,0,1,0
20191201,192178,152052,124796,104434,1,0,0,0,0,0,0,0,0,0,0,0,1
20191202,312708,261298,248522,195204,0,0,0,0,0,0,0,0,0,0,0,0,1
20191203,316318,261258,254906,197664,0,0,0,0,0,0,0,0,0,0,0,0,1
20191204,324100,268278,259776,201222,0,0,0,0,0,0,0,0,0,0,0,0,1
20191205,323496,262262,259458,199888,0,0,0,0,0,0,0,0,0,0,0,0,1
20191206,331042,267110,262268,198724,0,0,0,0,0,0,0,0,0,0,0,0,1
20191207,274814,228168,181658,151450,0,0,0,0,0,0,0,0,0,0,0,0,1
20191208,202136,170230,130146,109410,1,0,0,0,0,0,0,0,0,0,0,0,1
20191209,313564,260250,244982,195460,0,0,0,0,0,0,0,0,0,0,0,0,1
20191210,323952,263674,255546,199878,0,0,0,0,0,0,0,0,0,0,0,0,1
20191211,328264,266682,259092,202408,0,0,0,0,0,0,0,0,0,0,0,0,1
20191212,333762,271302,263262,202018,0,0,0,0,0,0,0,0,0,0,0,0,1
20191213,346192,283192,270204,205992,0,0,0,0,0,0,0,0,0,0,0,0,1
20191214,295648,247380,190124,161988,0,0,0,0,0,0,0,0,0,0,0,0,1
20191215,212926,177306,127854,114138,1,0,0,0,0,0,0,0,0,0,0,0,1
20191216,323222,267756,250552,194476,0,0,0,0,0,0,0,0,0,0,0,0,1
20191217,322544,254986,256680,192652,0,0,0,0,0,0,0,0,0,0,0,0,1
20191218,336876,273944,266870,197148,0,0,0,0,0,0,0,0,0,0,0,0,1
20191219,339474,275262,268028,198668,0,0,0,0,0,0,0,0,0,0,0,0,1
20191220,360976,290420,282148,207708,0,0,0,0,0,0,0,0,0,0,0,0,1
20191221,300506,240564,195562,159900,0,0,0,0,0,0,0,0,0,0,0,0,1
20191222,226252,179692,130182,116068,1,0,0,0,0,0,0,0,0,0,0,0,1
20191223,328444,265656,257728,193404,0,0,0,0,0,0,0,0,0,0,0,0,1
20191224,363246,279636,272082,201204,0,0,0,0,0,0,0,0,0,0,0,0,1
20191225,242038,185164,139654,118396,0,0,0,0,0,0,0,0,0,0,0,0,1
20191226,324600,267232,254822,191090,0,0,0,0,0,0,0,0,0,0,0,0,1
20191227,340652,284938,263740,198510,0,0,0,0,0,0,0,0,0,0,0,0,1
20191228,277372,237428,170966,148632,0,0,0,0,0,0,0,0,0,0,0,0,1
20191229,206742,168708,122252,107390,1,0,0,0,0,0,0,0,0,0,0,0,1
20191230,319684,262730,243844,186878,0,0,0,0,0,0,0,0,0,0,0,0,1
20191231,313278,247610,228484,180382,0,0,0,0,0,0,0,0,0,0,0,0,1
20200101,165778,123320,89466,79942,0,1,0,0,0,0,0,0,0,0,0,0,0
20200102,299780,249944,234728,179984,0,1,0,0,0,0,0,0,0,0,0,0,0
20200103,320188,267436,250082,189354,0,1,0,0,0,0,0,0,0,0,0,0,0
20200104,260876,217950,162152,139658,0,1,0,0,0,0,0,0,0,0,0,0,0
20200105,197798,164280,114408,104172,1,1,0,0,0,0,0,0,0,0,0,0,0
20200106,301764,250096,241872,183500,0,1,0,0,0,0,0,0,0,0,0,0,0
20200107,296082,232998,237550,179320,0,1,0,0,0,0,0,0,0,0,0,0,0
20200108,313166,257476,250022,185482,0,1,0,0,0,0,0,0,0,0,0,0,0
20200109,318390,266508,251964,187884,0,1,0,0,0,0,0,0,0,0,0,0,0
20200110,331980,278864,260068,195286,0,1,0,0,0,0,0,0,0,0,0,0,0
20200111,272690,233060,174928,147366,0,1,0,0,0,0,0,0,0,0,0,0,0
20200112,206420,170868,120612,106714,1,1,0,0,0,0,0,0,0,0,0,0,0
20200113,304168,261818,240856,186416,0,1,0,0,0,0,0,0,0,0,0,0,0
20200114,313628,263992,248108,186088,0,1,0,0,0,0,0,0,0,0,0,0,0
20200115,317514,269240,254168,188152,0,1,0,0,0,0,0,0,0,0,0,0,0
20200116,318052,273476,252546,188662,0,1,0,0,0,0,0,0,0,0,0,0,0
20200117,330828,283922,259088,194622,0,1,0,0,0,0,0,0,0,0,0,0,0
20200118,272112,240066,177536,146518,0,1,0,0,0,0,0,0,0,0,0,0,0
20200119,201030,170200,119382,104996,1,1,0,0,0,0,0,0,0,0,0,0,0
20200120,309666,277372,246770,187534,0,1,0,0,0,0,0,0,0,0,0,0,0
20200121,311992,275988,251020,189190,0,1,0,0,0,0,0,0,0,0,0,0,0
20200122,318196,277972,251784,188710,0,1,0,0,0,0,0,0,0,0,0,0,0
20200123,303806,261900,236062,182466,0,1,0,0,0,0,0,0,0,0,0,0,0
20200124,138250,124246,82152,83294,0,1,0,0,0,0,0,0,0,0,0,0,0
20200125,112208,97554,59198,74928,0,1,0,0,0,0,0,0,0,0,0,0,0
20200126,152238,126804,84202,87498,1,1,0,0,0,0,0,0,0,0,0,0,0
20200127,160634,135326,94900,89938,0,1,0,0,0,0,0,0,0,0,0,0,0
20200128,272656,226548,223230,171996,0,1,0,0,0,0,0,0,0,0,0,0,0
20200129,288402,239030,239266,179852,0,1,0,0,0,0,0,0,0,0,0,0,0
20200130,289292,242222,240654,180366,0,1,0,0,0,0,0,0,0,0,0,0,0
20200131,292642,244690,244382,180464,0,1,0,0,0,0,0,0,0,0,0,0,0
20200201,214418,174762,143442,121360,0,0,1,0,0,0,0,0,0,0,0,0,0
20200202,157258,125352,98374,87776,1,0,1,0,0,0,0,0,0,0,0,0,0
20200203,271952,225986,225028,172642,0,0,1,0,0,0,0,0,0,0,0,0,0
20200204,275880,224904,229216,171712,0,0,1,0,0,0,0,0,0,0,0,0,0
20200205,267488,215512,227834,166498,0,0,1,0,0,0,0,0,0,0,0,0,0
20200206,265052,215010,224602,164190,0,0,1,0,0,0,0,0,0,0,0,0,0
20200207,280058,229804,233362,173088,0,0,1,0,0,0,0,0,0,0,0,0,0
20200208,208410,161236,139882,118328,0,0,1,0,0,0,0,0,0,0,0,0,0
20200209,157166,119390,97146,85558,1,0,1,0,0,0,0,0,0,0,0,0,0
20200210,270970,224562,223072,170108,0,0,1,0,0,0,0,0,0,0,0,0,0
20200211,282676,231380,233602,174334,0,0,1,0,0,0,0,0,0,0,0,0,0
20200212,271084,217604,229516,169038,0,0,1,0,0,0,0,0,0,0,0,0,0
20200213,288438,235376,237466,175956,0,0,1,0,0,0,0,0,0,0,0,0,0
20200214,304696,248434,247702,182866,0,0,1,0,0,0,0,0,0,0,0,0,0
20200215,234230,185826,155980,129464,0,0,1,0,0,0,0,0,0,0,0,0,0
20200216,167574,124688,102224,90682,1,0,1,0,0,0,0,0,0,0,0,0,0
20200217,280606,220470,230308,172036,0,0,1,0,0,0,0,0,0,0,0,0,0
20200218,283410,223278,233880,172718,0,0,1,0,0,0,0,0,0,0,0,0,0
20200219,286954,229826,229808,175268,0,0,1,0,0,0,0,0,0,0,0,0,0
20200220,281916,224584,224704,172624,0,0,1,0,0,0,0,0,0,0,0,0,0
20200221,280956,223908,219068,174566,0,0,1,0,0,0,0,0,0,0,0,0,0
20200222,186176,141374,118632,107416,0,0,1,0,0,0,0,0,0,0,0,0,0
20200223,131128,93824,77920,73034,1,0,1,0,0,0,0,0,0,0,0,0,0
20200224,231984,190152,192412,151110,0,0,1,0,0,0,0,0,0,0,0,0,0
20200225,214566,169698,182636,140290,0,0,1,0,0,0,0,0,0,0,0,0,0
20200226,216452,178874,185108,140680,0,0,1,0,0,0,0,0,0,0,0,0,0
20200227,213280,175454,180254,138126,0,0,1,0,0,0,0,0,0,0,0,0,0
20200228,204548,166334,172956,134800,0,0,1,0,0,0,0,0,0,0,0,0,0
20200229,132878,106958,87658,83716,0,0,1,0,0,0,0,0,0,0,0,0,0
20200301,92476,69056,56430,56544,1,0,0,1,0,0,0,0,0,0,0,0,0
20200302,201472,167348,171262,133100,0,0,0,1,0,0,0,0,0,0,0,0,0
20200303,202882,167872,173864,133222,0,0,0,1,0,0,0,0,0,0,0,0,0
20200304,201748,164254,171400,132048,0,0,0,1,0,0,0,0,0,0,0,0,0
20200305,205616,165068,173478,132142,0,0,0,1,0,0,0,0,0,0,0,0,0
20200306,216228,173966,178466,136836,0,0,0,1,0,0,0,0,0,0,0,0,0
20200307,147770,111342,94486,86922,0,0,0,1,0,0,0,0,0,0,0,0,0
20200308,116152,77736,65456,61224,1,0,0,1,0,0,0,0,0,0,0,0,0
20200309,216940,173188,177350,138780,0,0,0,1,0,0,0,0,0,0,0,0,0
20200310,204630,159874,174704,132632,0,0,0,1,0,0,0,0,0,0,0,0,0
20200311,217446,170478,181848,137550,0,0,0,1,0,0,0,0,0,0,0,0,0
20200312,216266,167566,178132,134556,0,0,0,1,0,0,0,0,0,0,0,0,0
20200313,222708,171506,182046,138000,0,0,0,1,0,0,0,0,0,0,0,0,0
20200314,158580,113070,102222,89952,0,0,0,1,0,0,0,0,0,0,0,0,0
20200315,112690,75568,66412,61468,1,0,0,1,0,0,0,0,0,0,0,0,0
20200316,212686,172254,176948,137362,0,0,0,1,0,0,0,0,0,0,0,0,0
20200317,213276,168386,178300,136088,0,0,0,1,0,0,0,0,0,0,0,0,0
20200318,225814,176428,183500,140466,0,0,0,1,0,0,0,0,0,0,0,0,0
20200319,208662,162936,175158,132680,0,0,0,1,0,0,0,0,0,0,0,0,0
20200320,236242,184732,190120,145640,0,0,0,1,0,0,0,0,0,0,0,0,0
20200321,172530,120790,107762,94152,0,0,0,1,0,0,0,0,0,0,0,0,0
20200322,134774,83216,73888,65378,1,0,0,1,0,0,0,0,0,0,0,0,0
20200323,221900,176656,177464,139718,0,0,0,1,0,0,0,0,0,0,0,0,0
20200324,226268,175548,184480,139788,0,0,0,1,0,0,0,0,0,0,0,0,0
20200325,232530,179622,187876,142630,0,0,0,1,0,0,0,0,0,0,0,0,0
20200326,217140,175184,182544,138686,0,0,0,1,0,0,0,0,0,0,0,0,0
20200327,234008,182278,192200,143350,0,0,0,1,0,0,0,0,0,0,0,0,0
20200328,178354,124716,112516,95486,0,0,0,1,0,0,0,0,0,0,0,0,0
20200329,136282,85746,78536,67520,1,0,0,1,0,0,0,0,0,0,0,0,0
20200330,225028,180322,184126,141548,0,0,0,1,0,0,0,0,0,0,0,0,0
20200331,227660,180042,187148,142268,0,0,0,1,0,0,0,0,0,0,0,0,0
20200401,229592,178208,189150,142970,0,0,0,0,1,0,0,0,0,0,0,0,0
20200402,229876,180982,189406,142120,0,0,0,0,1,0,0,0,0,0,0,0,0
20200403,239484,187488,197600,146704,0,0,0,0,1,0,0,0,0,0,0,0,0
20200404,180662,125976,119546,96330,0,0,0,0,1,0,0,0,0,0,0,0,0
20200405,129474,86754,81064,67246,1,0,0,0,1,0,0,0,0,0,0,0,0
20200406,224778,184642,186954,144914,0,0,0,0,1,0,0,0,0,0,0,0,0
20200407,229744,184752,191346,144996,0,0,0,0,1,0,0,0,0,0,0,0,0
20200408,230182,185456,192722,145642,0,0,0,0,1,0,0,0,0,0,0,0,0
20200409,230268,186522,191606,145566,0,0,0,0,1,0,0,0,0,0,0,0,0
20200410,241060,192910,198696,150038,0,0,0,0,1,0,0,0,0,0,0,0,0
20200411,179188,132840,116714,100776,0,0,0,0,1,0,0,0,0,0,0,0,0
20200412,128360,91618,75340,69186,1,0,0,0,1,0,0,0,0,0,0,0,0
20200413,229178,191196,186550,147242,0,0,0,0,1,0,0,0,0,0,0,0,0
20200414,242346,190308,198484,152270,0,0,0,0,1,0,0,0,0,0,0,0,0
20200415,162574,117102,106006,90074,0,0,0,0,1,0,0,0,0,0,0,0,0
20200416,234402,192424,194468,148392,0,0,0,0,1,0,0,0,0,0,0,0,0
20200417,231204,185048,192940,147138,0,0,0,0,1,0,0,0,0,0,0,0,0
20200418,197312,143748,128206,106174,0,0,0,0,1,0,0,0,0,0,0,0,0
20200419,122142,92010,74718,70386,1,0,0,0,1,0,0,0,0,0,0,0,0
20200420,229630,195290,191734,149760,0,0,0,0,1,0,0,0,0,0,0,0,0
20200421,237554,199726,198184,151210,0,0,0,0,1,0,0,0,0,0,0,0,0
20200422,236742,193906,196648,149794,0,0,0,0,1,0,0,0,0,0,0,0,0
20200423,242128,200736,200046,153752,0,0,0,0,1,0,0,0,0,0,0,0,0
20200424,255556,212578,210256,159488,0,0,0,0,1,0,0,0,0,0,0,0,0
20200425,197432,151948,131168,110036,0,0,0,0,1,0,0,0,0,0,0,0,0
20200426,152658,110554,90554,80294,1,0,0,0,1,0,0,0,0,0,0,0,0
20200427,242820,208726,200778,155902,0,0,0,0,1,0,0,0,0,0,0,0,0
20200428,250926,212024,205866,157684,0,0,0,0,1,0,0,0,0,0,0,0,0
20200429,264240,218722,215946,163334,0,0,0,0,1,0,0,0,0,0,0,0,0
20200430,189678,140874,119322,101388,0,0,0,0,1,0,0,0,0,0,0,0,0
20200501,195526,156284,124296,109196,0,0,0,0,0,1,0,0,0,0,0,0,0
20200502,185924,145042,117560,101864,0,0,0,0,0,1,0,0,0,0,0,0,0
20200503,148578,111584,87746,80514,1,0,0,0,0,1,0,0,0,0,0,0,0
20200504,238224,194980,176874,144306,0,0,0,0,0,1,0,0,0,0,0,0,0
20200505,170522,125924,102980,90658,0,0,0,0,0,1,0,0,0,0,0,0,0
20200506,261606,217114,209714,163324,0,0,0,0,0,1,0,0,0,0,0,0,0
20200507,267634,220172,213960,164072,0,0,0,0,0,1,0,0,0,0,0,0,0
20200508,268556,225386,217964,167144,0,0,0,0,0,1,0,0,0,0,0,0,0
20200509,170216,129152,112566,101302,0,0,0,0,0,1,0,0,0,0,0,0,0
20200510,149330,113642,89778,82492,1,0,0,0,0,1,0,0,0,0,0,0,0
20200511,252256,213552,203166,162014,0,0,0,0,0,1,0,0,0,0,0,0,0
20200512,252534,206158,206728,159874,0,0,0,0,0,1,0,0,0,0,0,0,0
20200513,257926,210874,211166,162574,0,0,0,0,0,1,0,0,0,0,0,0,0
20200514,254570,208354,208652,160142,0,0,0,0,0,1,0,0,0,0,0,0,0
20200515,247044,199302,206152,156644,0,0,0,0,0,1,0,0,0,0,0,0,0
20200516,189930,148022,130838,113010,0,0,0,0,0,1,0,0,0,0,0,0,0
20200517,151622,111898,93846,84642,1,0,0,0,0,1,0,0,0,0,0,0,0
20200518,235932,200928,199030,155296,0,0,0,0,0,1,0,0,0,0,0,0,0
20200519,242804,198652,203784,155508,0,0,0,0,0,1,0,0,0,0,0,0,0
20200520,262706,218308,217720,166030,0,0,0,0,0,1,0,0,0,0,0,0,0
20200521,262518,216736,216444,164810,0,0,0,0,0,1,0,0,0,0,0,0,0
20200522,267030,224200,221510,167966,0,0,0,0,0,1,0,0,0,0,0,0,0
20200523,219128,165888,149002,122446,0,0,0,0,0,1,0,0,0,0,0,0,0
20200524,144482,106884,90960,80220,1,0,0,0,0,1,0,0,0,0,0,0,0
20200525,254420,217726,209478,164290,0,0,0,0,0,1,0,0,0,0,0,0,0
20200526,253264,214180,209868,163296,0,0,0,0,0,1,0,0,0,0,0,0,0
20200527,264682,218706,214720,167016,0,0,0,0,0,1,0,0,0,0,0,0,0
20200528,259926,215260,209894,163898,0,0,0,0,0,1,0,0,0,0,0,0,0
20200529,269344,219932,214500,167628,0,0,0,0,0,1,0,0,0,0,0,0,0
20200530,210490,154768,133442,116116,0,0,0,0,0,1,0,0,0,0,0,0,0
20200531,151246,110360,89648,82986,1,0,0,0,0,1,0,0,0,0,0,0,0
20200601,252454,211224,202498,161606,0,0,0,0,0,0,1,0,0,0,0,0,0
20200602,244476,202092,201004,157900,0,0,0,0,0,0,1,0,0,0,0,0,0
20200603,258542,214532,210506,163562,0,0,0,0,0,0,1,0,0,0,0,0,0
20200604,258438,211738,208636,162398,0,0,0,0,0,0,1,0,0,0,0,0,0
20200605,271854,221978,216962,168140,0,0,0,0,0,0,1,0,0,0,0,0,0
20200606,195700,144162,122724,107536,0,0,0,0,0,0,1,0,0,0,0,0,0
20200607,152802,111754,90510,84926,1,0,0,0,0,0,1,0,0,0,0,0,0
20200608,250150,208370,200864,160158,0,0,0,0,0,0,1,0,0,0,0,0,0
20200609,253994,207056,206874,160332,0,0,0,0,0,0,1,0,0,0,0,0,0
20200610,252484,209096,210400,160772,0,0,0,0,0,0,1,0,0,0,0,0,0
20200611,256280,208864,209066,161890,0,0,0,0,0,0,1,0,0,0,0,0,0
20200612,265970,217942,214912,165866,0,0,0,0,0,0,1,0,0,0,0,0,0
20200613,201066,153288,132446,115014,0,0,0,0,0,0,1,0,0,0,0,0,0
20200614,149504,110048,88274,80952,1,0,0,0,0,0,1,0,0,0,0,0,0
20200615,253410,211610,206314,161546,0,0,0,0,0,0,1,0,0,0,0,0,0
20200616,257928,210208,211108,162394,0,0,0,0,0,0,1,0,0,0,0,0,0
20200617,261008,211230,213660,163274,0,0,0,0,0,0,1,0,0,0,0,0,0
20200618,257898,212494,211722,162698,0,0,0,0,0,0,1,0,0,0,0,0,0
20200619,269638,218938,220296,166130,0,0,0,0,0,0,1,0,0,0,0,0,0
20200620,212330,155362,139888,118442,0,0,0,0,0,0,1,0,0,0,0,0,0
20200621,152734,110806,92616,83370,1,0,0,0,0,0,1,0,0,0,0,0,0
20200622,246422,205092,203944,160296,0,0,0,0,0,0,1,0,0,0,0,0,0
20200623,255374,212442,211524,162282,0,0,0,0,0,0,1,0,0,0,0,0,0
20200624,241230,196020,205950,155698,0,0,0,0,0,0,1,0,0,0,0,0,0
20200625,250448,209452,211246,161960,0,0,0,0,0,0,1,0,0,0,0,0,0
20200626,272386,226214,223006,169686,0,0,0,0,0,0,1,0,0,0,0,0,0
20200627,216250,163082,143546,120918,0,0,0,0,0,0,1,0,0,0,0,0,0
20200628,158904,115308,97834,84388,1,0,0,0,0,0,1,0,0,0,0,0,0
20200629,251434,212886,209848,164674,0,0,0,0,0,0,1,0,0,0,0,0,0
20200630,252060,205576,209496,163216,0,0,0,0,0,0,1,0,0,0,0,0,0
20200701,265628,217128,217300,168194,0,0,0,0,0,0,0,1,0,0,0,0,0
20200702,266938,217524,219606,166294,0,0,0,0,0,0,0,1,0,0,0,0,0
20200703,279686,224104,226212,171602,0,0,0,0,0,0,0,1,0,0,0,0,0
20200704,218936,160318,144106,119674,0,0,0,0,0,0,0,1,0,0,0,0,0
20200705,156780,115374,96378,84018,1,0,0,0,0,0,0,1,0,0,0,0,0
